inventory_id,product_id,warehouse_id,stock,reorder_level,last_restock_date
3023,PROD09800,WH031,181.0,36,2024-04-03
3024,PROD12290,WH018,364.0,57,2022-09-01
3025,PROD18826,WH029,459.0,63,2025-04-26
3026,PROD02696,WH014,,25,2022-06-01
3027,PROD16062,WH038,466.0,72,2025-07-15
3028,PROD18047,WH018,427.0,75,2023-08-16
3029,PROD15809,WH011,68.0,43,2025-04-22
3030,PROD07847,WH050,77.0,20,2025-04-30
3031,PROD18223,WH016,345.0,78,2024-02-16
3032,PROD18735,WH038,90.0,85,2025-04-19
3033,PROD09688,WH008,49.0,49,2023-09-01
3034,PROD06040,WH046,24.0,92,2024-11-26
3035,PROD15689,WH022,260.0,74,2023-08-08
3036,PROD04478,WH010,163.0,42,2022-10-21
3037,PROD12552,WH029,483.0,46,2024-05-31
3038,PROD11951,WH005,294.0,98,2023-10-06
3039,PROD05816,WH046,145.0,41,2022-08-31
3040,PROD02373,WH005,249.0,76,2023-04-04
3041,PROD04813,WH048,480.0,53,2025-05-26
3042,PROD07325,WH009,341.0,55,2022-10-16
3043,PROD18163,WH035,282.0,85,2022-12-12
3044,PROD04102,WH003,462.0,25,2025-01-10
3045,PROD17804,WH015,99.0,20,2024-09-27
3046,PROD17976,WH016,104.0,56,2025-03-15
3047,PROD12806,WH019,227.0,86,2022-09-16
3048,PROD13462,WH048,470.0,34,2025-12-17
3049,PROD11724,WH038,455.0,75,2024-10-07
3050,PROD17445,WH050,442.0,37,2023-07-25
3051,PROD05469,WH046,411.0,30,2023-04-01
3052,PROD09647,WH047,80.0,84,2023-11-18
3053,PROD18157,WH026,322.0,85,2025-10-08
3054,PROD04967,WH023,352.0,60,2022-03-20
3055,PROD09563,WH042,477.0,86,2023-10-13
3056,PROD12819,WH040,285.0,100,2022-03-14
3057,PROD03985,WH018,70.0,95,2024-02-10
3058,PROD03525,WH045,100.0,53,2024-08-20
3059,PROD11880,WH001,416.0,43,2024-10-14
3060,PROD18146,WH044,101.0,31,2024-11-23
3061,PROD06708,WH032,222.0,28,2024-10-01
3062,PROD08235,WH014,106.0,42,2022-03-21
3063,PROD06430,WH011,134.0,98,2024-02-18
3064,PROD17587,WH018,326.0,64,2024-09-18
3065,PROD10059,WH024,488.0,43,2023-09-07
3066,PROD10959,WH048,342.0,82,2024-09-30
3067,PROD04017,WH003,182.0,89,2024-09-12
3068,PROD02485,WH042,112.0,34,2023-08-12
3069,PROD02810,WH038,166.0,51,2025-09-18
3070,PROD13435,WH027,90.0,79,2023-10-16
3071,PROD14637,WH046,356.0,70,2025-12-14
3072,PROD14091,WH008,451.0,81,2024-09-28
3073,PROD06656,WH025,351.0,50,2022-03-01
3074,PROD03952,WH005,259.0,47,2024-04-17
3075,PROD02175,WH041,395.0,61,2023-06-20
3076,PROD17927,WH025,200.0,76,2024-05-20
3077,PROD06480,WH007,467.0,26,2023-07-04
3078,PROD17990,WH019,112.0,63,2025-07-27
3079,PROD11200,WH028,229.0,72,2023-03-30
3080,PROD19917,WH031,274.0,46,2025-07-04
3081,PROD00903,WH014,312.0,62,2022-09-22
3082,PROD08121,WH030,10.0,22,2024-02-16
3083,PROD04357,WH008,360.0,62,2023-12-24
3084,PROD19032,WH020,335.0,26,2024-11-28
3085,PROD15789,WH016,274.0,45,2022-11-18
3086,PROD15224,WH017,440.0,49,2023-08-18
3087,PROD19297,WH016,169.0,72,2023-03-18
3088,PROD02818,WH019,127.0,21,2022-03-15
3089,PROD19535,WH021,481.0,87,2022-07-29
3090,PROD04435,WH017,405.0,82,2022-03-28
3091,PROD15816,WH048,154.0,23,2023-04-17
3092,PROD06195,WH033,139.0,35,2024-02-13
3093,PROD09466,WH044,418.0,54,2022-06-23
3094,PROD15641,WH020,258.0,73,2022-02-11
3095,PROD16821,WH018,425.0,89,2025-05-23
3096,PROD15103,WH042,376.0,95,2024-03-12
3097,PROD15995,WH040,310.0,59,2023-10-25
3098,PROD06381,WH049,380.0,22,2023-09-11
3099,PROD01189,WH026,103.0,32,2023-06-26
3100,PROD01525,WH012,192.0,57,2024-05-29
3101,PROD13173,WH009,495.0,72,2025-02-22
3102,PROD06193,WH012,145.0,88,2024-11-03
3103,PROD13417,WH010,8.0,83,2024-03-17
3104,PROD13459,WH021,279.0,33,2024-07-15
3105,PROD02005,WH002,499.0,23,2024-03-24
3106,PROD11120,WH038,189.0,81,2025-02-27
3107,PROD02639,WH036,159.0,62,2022-10-22
3108,PROD02137,WH042,287.0,41,2023-03-02
3109,PROD07213,WH022,127.0,30,2022-10-17
3110,PROD13510,WH014,429.0,80,2024-12-07
3111,PROD16501,WH021,119.0,27,2024-10-07
3112,PROD18893,WH025,159.0,63,2022-11-05
3113,PROD03316,WH047,352.0,92,2025-05-11
3114,PROD03365,WH032,137.0,46,2025-02-25
3115,PROD06954,WH030,255.0,60,2025-08-28
3116,PROD15740,WH047,236.0,81,2024-11-19
3117,PROD14053,WH039,378.0,30,2022-08-04
3118,PROD06323,WH011,39.0,68,2022-09-18
3119,PROD08350,WH031,266.0,35,2022-12-07
3120,PROD15410,WH038,445.0,34,2022-03-21
3121,PROD07438,WH001,87.0,100,2024-12-10
3122,PROD12058,WH044,383.0,90,2024-05-06
3123,PROD18562,WH032,151.0,35,2024-06-10
3124,PROD18083,WH019,472.0,54,2024-12-06
3125,PROD02466,WH014,455.0,67,2025-02-28
3126,PROD08060,WH013,148.0,86,2025-11-03
3127,PROD16184,WH015,314.0,67,2024-11-29
3128,PROD10249,WH007,241.0,79,2023-03-08
3129,PROD19303,WH018,368.0,37,2022-12-03
3130,PROD11591,WH023,424.0,80,2022-01-21
3131,PROD12781,WH025,91.0,39,2024-08-21
3132,PROD07673,WH032,159.0,44,2023-02-13
3133,PROD16451,WH030,234.0,62,2022-07-13
3134,PROD06700,WH014,239.0,96,2022-11-17
3135,PROD16068,WH046,325.0,91,2023-04-08
3136,PROD03642,WH040,7.0,44,2023-07-17
3137,PROD11753,WH029,466.0,74,2025-04-11
3138,PROD15724,WH016,319.0,71,2023-06-06
3139,PROD01059,WH030,328.0,45,2022-06-08
3140,PROD18018,WH013,52.0,47,2023-07-28
3141,PROD05961,WH007,288.0,33,2022-09-17
3142,PROD13334,WH022,330.0,69,2023-11-08
3143,PROD04091,WH008,436.0,95,2025-05-23
3144,PROD01422,WH015,377.0,98,2025-10-01
3145,PROD17988,WH050,475.0,98,2022-10-28
3146,PROD13552,WH031,243.0,20,2023-10-25
3147,PROD19040,WH014,70.0,85,2024-06-19
3148,PROD13512,WH024,241.0,61,2023-09-12
3149,PROD00898,WH021,60.0,50,2025-02-21
3150,PROD19638,WH010,396.0,69,2025-12-17
3151,PROD15992,WH046,159.0,86,2023-10-12
3152,PROD19073,WH050,452.0,97,2023-03-15
3153,PROD06696,WH040,426.0,55,2025-12-27
3154,PROD18365,WH040,223.0,91,2024-06-23
3155,PROD02388,WH011,403.0,52,2025-11-04
3156,PROD10328,WH041,460.0,75,2025-08-28
3157,PROD15216,WH004,12.0,66,2024-08-12
3158,PROD18392,WH019,217.0,47,2025-06-17
3159,PROD19305,WH034,195.0,67,2023-01-02
3160,PROD14117,WH034,226.0,66,2024-12-13
3161,PROD03439,WH032,300.0,59,2023-11-04
3162,PROD18175,WH016,468.0,52,2024-10-26
3163,PROD00248,WH003,139.0,24,2025-08-18
3164,PROD12726,WH036,245.0,70,2022-03-31
3165,PROD17126,WH005,320.0,27,2025-03-17
3166,PROD01028,WH023,474.0,80,2025-05-29
3167,PROD12857,WH001,88.0,80,2025-08-19
3168,PROD14934,WH015,53.0,24,2024-01-27
3169,PROD12728,WH014,457.0,39,2025-12-16
3170,PROD19317,WH039,67.0,30,2024-05-09
3171,PROD01211,WH014,227.0,27,2023-10-06
3172,PROD16424,WH039,278.0,55,2023-02-02
3173,PROD03352,WH046,428.0,60,2025-12-23
3174,PROD16257,WH022,369.0,66,2024-11-23
3175,PROD06880,WH024,206.0,73,2025-09-29
3176,PROD12566,WH020,98.0,84,2022-10-30
3177,PROD14870,WH050,88.0,76,2022-04-02
3178,PROD16892,WH003,101.0,84,2024-04-18
3179,PROD04857,WH040,382.0,20,2023-09-30
3180,PROD07992,WH041,179.0,35,2023-12-01
3181,PROD18730,WH002,428.0,31,2025-03-05
3182,PROD07382,WH050,59.0,31,2023-01-09
3183,PROD08843,WH004,162.0,95,2025-07-07
3184,PROD09329,WH008,86.0,21,2023-03-22
3185,PROD10689,WH026,41.0,51,2023-09-23
3186,PROD13847,WH018,386.0,36,2023-09-28
3187,PROD01633,WH010,361.0,56,2022-12-31
3188,PROD05958,WH044,289.0,60,2024-04-27
3189,PROD10312,WH040,96.0,54,2023-02-13
3190,PROD05653,WH048,132.0,76,2023-06-26
3191,PROD06528,WH001,181.0,94,2024-01-15
3192,PROD04420,WH008,328.0,86,2024-07-09
3193,PROD15436,WH033,486.0,94,2024-02-29
3194,PROD06956,WH030,291.0,46,2025-12-09
3195,PROD14228,WH046,330.0,56,2023-03-01
3196,PROD03884,WH011,495.0,84,2025-02-03
3197,PROD08763,WH050,262.0,46,2023-06-13
3198,PROD16931,WH026,133.0,24,2022-08-25
3199,PROD16442,WH024,323.0,43,2024-08-31
3200,PROD01499,WH026,300.0,61,2024-02-02
3201,PROD16543,WH010,337.0,95,2022-03-11
3202,PROD02466,WH011,-10.0,100,2024-01-05
3203,PROD08239,WH031,215.0,80,2023-11-17
3204,PROD17264,WH036,462.0,32,2023-01-19
3205,PROD02234,WH028,83.0,79,2025-01-24
3206,PROD09544,WH021,11.0,76,2025-06-16
3207,PROD07499,WH022,294.0,75,2024-03-28
3208,PROD13163,WH040,124.0,52,2024-02-04
3209,PROD13404,WH046,247.0,71,2023-09-07
3210,PROD04843,WH009,390.0,84,2022-08-09
3211,PROD07105,WH031,396.0,54,2025-03-28
3212,PROD09466,WH022,14.0,40,2024-11-14
3213,PROD05763,WH028,453.0,96,2025-11-29
3214,PROD08069,WH034,487.0,92,2022-10-13
3215,PROD02641,WH024,170.0,26,2022-07-05
3216,PROD13828,WH043,392.0,38,2023-12-10
3217,PROD16273,WH017,84.0,78,2022-01-02
3218,PROD00148,WH034,452.0,42,2023-09-10
3219,PROD16732,WH050,94.0,50,2023-02-21
3220,PROD00495,WH050,370.0,51,2022-11-12
3221,PROD00988,WH039,397.0,67,2022-01-11
3222,PROD07539,WH031,176.0,32,2024-08-22
3223,PROD19829,WH045,201.0,47,2024-08-25
3224,PROD19488,WH040,237.0,51,2022-07-16
3225,PROD14275,WH044,162.0,37,2024-03-29
3226,PROD04522,WH048,419.0,74,2025-05-07
3227,PROD04429,WH030,36.0,64,2024-09-27
3228,PROD00847,WH006,113.0,97,2022-12-31
3229,PROD05099,WH016,185.0,63,2024-10-23
3230,PROD02753,WH014,306.0,70,2022-06-08
3231,PROD01361,WH044,255.0,44,2022-04-01
3232,PROD15053,WH028,222.0,31,2023-11-27
3233,PROD15055,WH036,92.0,74,2022-11-05
3234,PROD11238,WH028,198.0,81,2022-03-13
3235,PROD05615,WH025,91.0,40,2024-03-26
3236,PROD19026,WH040,54.0,79,2022-06-19
3237,PROD14494,WH045,375.0,32,2025-09-05
3238,PROD05128,WH015,413.0,21,2022-11-26
3239,PROD06301,WH044,294.0,84,2024-02-26
3240,PROD12609,WH032,248.0,71,2024-05-15
3241,PROD04640,WH028,217.0,53,2025-07-22
3242,PROD17922,WH003,413.0,77,2024-10-25
3243,PROD16648,WH008,242.0,62,2024-12-31
3244,PROD06214,WH027,402.0,42,2024-05-18
3245,PROD01518,WH021,196.0,30,2022-11-04
3246,PROD07713,WH046,485.0,95,2023-06-13
3247,PROD05887,WH049,416.0,98,2024-07-20
3248,PROD06672,WH014,237.0,56,2022-03-23
3249,PROD06242,WH001,235.0,66,2022-04-13
3250,PROD08131,WH045,189.0,52,2024-05-21
3251,PROD19563,WH045,151.0,23,2025-01-16
3252,PROD06709,WH004,150.0,65,2024-05-04
3253,PROD19926,WH038,166.0,58,2025-07-26
3254,PROD03503,WH003,57.0,65,2022-03-16
3255,PROD18763,WH018,202.0,51,2022-12-25
3256,PROD13078,WH030,48.0,36,2022-10-24
3257,PROD18779,WH031,457.0,55,2023-12-09
3258,PROD15396,WH011,316.0,51,2024-12-08
3259,PROD07492,WH026,20.0,29,2023-10-31
3260,PROD01601,WH033,75.0,97,2025-07-30
3261,PROD07871,WH010,262.0,30,2023-11-23
3262,PROD13237,WH031,205.0,22,2023-01-12
3263,PROD17544,WH019,334.0,30,2024-06-06
3264,PROD04721,WH043,98.0,93,2023-06-19
3265,PROD05891,WH014,263.0,89,2023-05-15
3266,PROD05001,WH016,293.0,80,2023-03-17
3267,PROD16159,WH005,382.0,43,2023-07-21
3268,PROD00718,WH024,23.0,97,2024-03-27
3269,PROD01023,WH045,145.0,54,2022-01-11
3270,PROD05366,WH035,9.0,73,2025-09-07
3271,PROD09135,WH005,136.0,79,2025-05-11
3272,PROD00731,WH042,113.0,48,2022-02-07
3273,PROD10142,WH009,32.0,98,2023-08-13
3274,PROD04298,WH029,235.0,95,2024-05-11
3275,PROD04313,WH046,277.0,69,2024-09-01
3276,PROD13179,WH032,175.0,63,2023-10-17
3277,PROD04061,WH029,227.0,39,2024-08-04
3278,PROD16499,WH035,272.0,41,2025-10-10
3279,PROD08950,WH007,206.0,24,2025-09-15
3280,PROD17339,WH050,323.0,82,2025-02-23
3281,PROD11043,WH050,106.0,87,2024-01-27
3282,PROD04866,WH048,384.0,60,2024-07-13
3283,PROD15971,WH006,79.0,99,2025-04-12
3284,PROD12740,WH014,180.0,92,2024-06-02
3285,PROD05530,WH021,11.0,56,2025-02-13
3286,PROD18709,WH018,192.0,88,2022-09-27
3287,PROD17406,WH003,485.0,35,2022-07-18
3288,PROD13903,WH035,108.0,34,2025-03-14
3289,PROD13455,WH004,442.0,40,2024-04-01
3290,PROD06549,WH025,180.0,47,2024-05-06
3291,PROD01680,WH005,163.0,66,2025-07-14
3292,PROD17065,WH024,452.0,60,2024-10-25
3293,PROD02598,WH030,200.0,48,2024-04-07
3294,PROD13300,WH021,237.0,56,2024-07-09
3295,PROD06146,WH004,204.0,56,2022-01-07
3296,PROD13779,WH040,171.0,79,2025-09-05
3297,PROD03222,WH045,464.0,32,2024-02-25
3298,PROD19972,WH036,214.0,73,2024-04-20
3299,PROD07110,WH040,14.0,99,2023-04-05
3300,PROD00095,WH014,317.0,84,2022-06-14
3301,PROD12776,WH002,374.0,72,2022-02-16
3302,PROD17612,WH014,127.0,41,2025-03-11
3303,PROD00891,WH045,46.0,67,2022-02-16
3304,PROD05987,WH043,334.0,69,2025-02-04
3305,PROD02293,WH034,435.0,40,2024-07-26
3306,PROD02745,WH019,447.0,50,2022-12-25
3307,PROD17431,WH023,471.0,45,2023-10-23
3308,PROD02133,WH048,33.0,23,2023-02-28
3309,PROD08634,WH026,235.0,51,2025-11-01
3310,PROD03437,WH038,123.0,42,2024-08-02
3311,PROD19487,WH036,56.0,97,2023-11-10
3312,PROD16111,WH018,236.0,28,2022-01-15
3313,PROD17434,WH045,346.0,72,2024-11-30
3314,PROD02822,WH010,36.0,73,2023-06-17
3315,PROD10965,WH027,366.0,97,2025-08-18
3316,PROD02525,WH023,12.0,76,2024-09-11
3317,PROD02468,WH048,415.0,70,2022-03-23
3318,PROD04225,WH017,366.0,85,2025-07-12
3319,PROD16672,WH031,403.0,35,2022-08-01
3320,PROD14693,WH039,134.0,94,2022-08-17
3321,PROD08620,WH016,211.0,63,2022-10-18
3322,PROD08632,WH043,247.0,46,2023-06-26
3323,PROD15892,WH046,328.0,29,2024-07-27
3324,PROD07087,WH021,125.0,53,2023-12-03
3325,PROD17129,WH011,227.0,62,2024-07-11
3326,PROD08824,WH002,140.0,96,2022-03-15
3327,PROD01333,WH013,267.0,56,2022-02-23
3328,PROD08050,WH016,288.0,66,2023-08-20
3329,PROD13593,WH023,81.0,92,2025-07-22
3330,PROD09405,WH012,365.0,76,2025-10-10
3331,PROD11122,WH013,380.0,36,2022-10-28
3332,PROD16199,WH048,439.0,69,2023-06-11
3333,PROD14203,WH006,435.0,47,2032-05-01
3334,PROD15076,WH013,299.0,21,2023-06-16
3335,PROD03124,WH019,260.0,86,2024-04-11
3336,PROD03177,WH014,460.0,41,2023-12-06
3337,PROD05550,WH022,436.0,84,2023-10-06
3338,PROD15718,WH016,193.0,82,2025-08-20
3339,PROD15848,WH037,246.0,42,2024-09-18
3340,PROD05323,WH032,342.0,28,2023-12-03
3341,PROD05465,WH028,105.0,48,2022-11-04
3342,PROD18734,WH003,398.0,35,2025-08-24
3343,PROD07396,WH046,255.0,78,2025-03-12
3344,PROD04672,WH040,382.0,87,2023-04-13
3345,PROD00750,WH016,340.0,24,2024-03-27
3346,PROD11567,WH046,259.0,28,2023-07-10
3347,PROD16670,WH030,433.0,88,2022-06-12
3348,PROD12578,WH038,290.0,86,2023-05-23
3349,PROD16823,WH007,408.0,43,2025-11-13
3350,PROD08032,WH009,353.0,78,2022-12-30
3351,PROD13698,WH003,136.0,90,2023-07-23
3352,PROD07388,WH018,97.0,28,2022-09-29
3353,PROD00160,WH028,31.0,46,2023-04-12
3354,PROD12846,WH022,389.0,94,2024-09-04
3355,PROD14449,WH042,274.0,26,2023-10-16
3356,PROD14320,WH034,244.0,34,2024-06-24
3357,PROD19037,WH012,101.0,32,2025-01-15
3358,PROD10454,WH035,306.0,82,2023-09-07
3359,PROD02383,WH032,297.0,75,2022-08-17
3360,PROD07929,WH008,329.0,44,2025-04-21
3361,PROD02843,WH032,128.0,72,2025-05-16
3362,PROD15117,WH001,323.0,42,2023-11-05
3363,PROD04938,WH012,263.0,56,2025-08-14
3364,PROD11427,WH007,444.0,88,2023-05-25
3365,PROD19074,WH005,347.0,91,2024-10-27
3366,PROD10138,WH040,225.0,34,2023-01-09
3367,PROD13405,WH032,163.0,85,2024-08-21
3368,PROD12518,WH031,91.0,28,2024-06-03
3369,PROD07786,WH042,473.0,76,2023-12-03
3370,PROD19934,WH029,93.0,44,2022-08-11
3371,PROD08915,WH035,157.0,84,2023-09-18
3372,PROD19290,WH008,271.0,80,2022-07-30
3373,PROD02751,WH014,107.0,93,2025-10-08
3374,PROD07822,WH047,80.0,44,2024-03-22
3375,PROD05119,WH039,80.0,98,2025-09-18
3376,PROD15923,WH047,489.0,86,2024-08-28
3377,PROD04313,WH043,213.0,54,2023-04-14
3378,PROD10211,WH012,478.0,58,2024-01-30
3379,PROD03782,WH028,170.0,65,2023-10-08
3380,PROD00243,WH028,217.0,92,2024-03-16
3381,PROD14585,WH032,390.0,71,2022-04-24
3382,PROD19769,WH046,330.0,37,2024-07-24
3383,PROD07384,WH006,419.0,45,2023-03-04
3384,PROD16343,WH048,426.0,67,2022-02-18
3385,PROD13139,WH031,404.0,68,2023-10-30
3386,PROD06472,WH041,378.0,45,2023-03-17
3387,PROD03553,WH038,438.0,55,2022-08-07
3388,PROD00412,WH018,82.0,61,2024-09-09
3389,PROD05125,WH012,487.0,25,2025-09-12
3390,PROD08950,WH011,491.0,82,2023-05-27
3391,PROD15839,WH003,300.0,68,2022-05-02
3392,PROD12302,WH014,327.0,63,2023-07-20
3393,PROD00924,WH016,224.0,56,2022-08-16
3394,PROD06079,WH044,450.0,29,2023-10-27
3395,PROD13205,WH029,77.0,39,2025-04-22
3396,PROD04092,WH002,102.0,91,2022-06-30
3397,PROD13680,WH018,167.0,93,2025-01-24
3398,PROD11000,WH041,271.0,57,2025-11-13
3399,PROD02394,WH044,395.0,28,2025-12-03
3400,PROD12912,WH039,184.0,77,2023-03-16
3401,PROD01417,WH046,101.0,53,2023-06-07
3402,PROD04526,WH036,210.0,74,2024-03-22
3403,PROD19123,WH015,24.0,87,2022-05-04
3404,PROD12542,WH016,8.0,92,2024-06-14
3405,PROD08797,WH049,447.0,61,2025-01-08
3406,PROD13289,WH048,294.0,62,2025-07-23
3407,PROD07717,WH018,38.0,92,2022-07-08
3408,PROD08928,WH008,57.0,88,2022-11-21
3409,PROD15524,WH039,435.0,31,2025-03-21
3410,PROD09891,WH014,332.0,44,2022-05-30
3411,PROD18634,WH029,141.0,79,2024-07-13
3412,PROD12043,WH036,169.0,29,2023-01-08
3413,PROD15897,WH046,232.0,87,2025-11-19
3414,PROD02882,WH006,205.0,93,2023-08-25
3415,PROD06423,WH014,424.0,69,2022-02-08
3416,PROD13458,WH009,165.0,74,2022-11-05
3417,PROD00322,WH039,114.0,94,2025-10-13
3418,PROD08737,WH030,234.0,45,2025-03-22
3419,PROD00396,WH023,444.0,93,2022-11-09
3420,PROD06511,WH008,75.0,46,2023-09-24
3421,PROD09099,WH042,13.0,88,2025-05-17
3422,PROD14286,WH008,65.0,89,2023-12-15
3423,PROD11699,WH047,445.0,60,2023-04-17
3424,PROD17260,WH034,155.0,40,2024-05-18
3425,PROD06399,WH009,479.0,47,2023-12-29
3426,PROD08510,WH044,449.0,76,2022-09-10
3427,PROD13714,WH006,227.0,46,2024-02-19
3428,PROD17087,WH038,224.0,71,2023-02-11
3429,PROD15520,WH008,194.0,95,2022-09-13
3430,PROD02959,WH004,259.0,94,2024-11-23
3431,PROD15978,WH031,387.0,46,2022-09-04
3432,PROD16288,WH018,309.0,65,2023-10-11
3433,PROD00548,WH034,107.0,31,2024-11-04
3434,PROD09507,WH012,130.0,85,2022-08-18
3435,PROD01372,WH006,3.0,68,2024-05-10
3436,PROD15590,WH039,51.0,65,2024-01-09
3437,PROD15692,WH040,33.0,75,2025-08-28
3438,PROD10854,WH009,359.0,30,2025-08-25
3439,PROD16278,WH012,8.0,55,2025-08-18
3440,PROD13952,WH033,72.0,51,2022-12-30
3441,PROD11788,WH032,65.0,86,2022-11-15
3442,PROD19849,WH011,240.0,24,2022-05-06
3443,PROD04492,WH015,107.0,57,2024-02-01
3444,PROD01591,WH029,80.0,73,2022-12-20
3445,PROD10953,WH037,494.0,39,2025-10-01
3446,PROD12011,WH016,450.0,34,2022-11-29
3447,PROD11520,WH001,104.0,59,2024-04-06
3448,PROD15717,WH040,135.0,99,2023-10-20
3449,PROD16383,WH043,13.0,62,2022-02-28
3450,PROD04625,WH033,376.0,38,2024-04-14
3451,PROD10135,WH030,193.0,96,2024-12-11
3452,PROD05268,WH031,51.0,21,2023-12-16
3453,PROD15511,WH050,214.0,28,2022-08-19
3454,PROD01274,WH026,212.0,88,2024-06-20
3455,PROD02544,WH039,308.0,20,2023-09-30
3456,PROD15236,WH012,460.0,52,2022-09-20
3457,PROD11597,WH024,276.0,66,2025-06-10
3458,PROD09986,WH012,252.0,93,2023-02-06
3459,PROD02875,WH009,263.0,36,2022-10-20
3460,PROD01112,WH024,42.0,32,2024-04-07
3461,PROD17018,WH014,53.0,51,2023-04-09
3462,PROD10969,WH004,373.0,58,2023-11-05
3463,PROD08623,WH024,302.0,86,2024-11-24
3464,PROD17030,WH005,389.0,36,2023-11-03
3465,PROD13136,WH016,338.0,38,2025-04-01
3466,PROD03586,WH018,463.0,69,2025-07-18
3467,PROD18287,WH043,101.0,43,2022-01-30
3468,PROD13664,WH040,17.0,50,2022-11-28
3469,PROD19054,WH047,5.0,93,2024-09-11
3470,PROD11396,WH039,176.0,44,2025-07-11
3471,PROD15647,WH017,231.0,47,2024-07-17
3472,PROD03870,WH030,225.0,35,2023-07-27
3473,PROD12997,WH046,172.0,43,2023-06-07
3474,PROD13327,WH015,446.0,82,2025-01-29
3475,PROD00195,WH024,49.0,63,2024-11-29
3476,PROD10211,WH020,400.0,66,2024-05-23
3477,PROD03170,WH030,64.0,32,2023-04-11
3478,PROD00927,WH040,56.0,35,2025-02-01
3479,PROD07029,WH044,447.0,64,2023-09-21
3480,PROD18905,WH031,283.0,30,2024-10-30
3481,PROD11722,WH017,419.0,85,2023-02-04
3482,PROD09801,WH040,348.0,48,2022-02-04
3483,PROD08831,WH019,381.0,65,2024-12-12
3484,PROD13404,WH008,77.0,92,2024-12-22
3485,PROD02385,WH014,409.0,88,2024-01-13
3486,PROD19853,WH009,355.0,87,2022-12-08
3487,PROD14658,WH031,51.0,41,2025-07-24
3488,PROD00071,WH040,476.0,39,2025-01-12
3489,PROD19458,WH031,439.0,45,2023-07-25
3490,PROD03450,WH017,151.0,69,2024-12-04
3491,PROD07446,WH012,239.0,61,2022-10-06
3492,PROD18255,WH032,38.0,52,2025-12-21
3493,PROD18781,WH024,159.0,46,2025-06-09
3494,PROD08054,WH020,30.0,72,2022-10-15
3495,PROD18558,WH012,421.0,40,2023-05-12
3496,PROD18004,WH043,81.0,73,2024-03-11
3497,PROD10041,WH034,127.0,64,2022-05-25
3498,PROD13040,WH005,71.0,71,2022-09-10
3499,PROD01918,WH045,77.0,46,2024-06-27
3500,PROD13292,WH045,141.0,61,2022-01-23
3501,PROD02158,WH037,159.0,87,2022-07-30
3502,PROD16348,WH012,118.0,76,2023-09-04
3503,PROD16503,WH030,380.0,98,2024-07-19
3504,PROD14072,WH020,450.0,63,2023-07-12
3505,PROD10034,WH010,429.0,52,2022-08-20
3506,PROD02846,WH031,299.0,41,2025-12-24
3507,PROD01037,WH021,149.0,48,2024-12-06
3508,PROD14583,WH050,374.0,97,2025-05-11
3509,PROD03736,WH018,445.0,83,2025-12-07
3510,PROD06061,WH025,29.0,33,2023-07-28
3511,PROD02355,WH007,327.0,85,2023-11-05
3512,PROD00499,WH024,428.0,52,2024-01-01
3513,PROD18672,WH032,51.0,82,2023-05-13
3514,PROD19432,WH001,113.0,95,2024-06-07
3515,PROD13373,WH042,399.0,82,2025-02-22
3516,PROD07995,WH040,289.0,68,2025-05-27
3517,PROD11957,WH024,195.0,25,2025-05-17
3518,PROD04489,WH022,429.0,32,2025-03-24
3519,PROD02404,WH027,494.0,50,2024-01-09
3520,PROD07312,WH045,363.0,97,2024-05-13
3521,PROD16910,WH023,381.0,25,2023-12-13
3522,PROD08135,WH039,235.0,93,2024-12-06
3523,PROD16138,WH017,416.0,100,2024-06-03
3524,PROD18242,WH035,290.0,43,2022-02-19
3525,PROD16468,WH042,149.0,72,2022-02-28
3526,PROD10771,WH039,456.0,52,2024-01-05
3527,PROD00463,WH046,498.0,51,2023-07-21
3528,PROD15791,WH043,24.0,61,2024-07-27
3529,PROD06677,WH008,406.0,40,2023-03-05
3530,PROD09109,WH008,442.0,90,2025-08-20
3531,PROD05774,WH018,205.0,64,2022-12-19
3532,PROD19911,WH039,45.0,62,2023-12-22
3533,PROD02308,WH018,412.0,49,2023-10-11
3534,PROD01846,WH042,468.0,31,2025-08-02
3535,PROD11790,WH047,318.0,83,2025-08-02
3536,PROD16341,WH021,195.0,45,2023-06-27
3537,PROD09487,WH046,172.0,76,2024-01-11
3538,PROD07883,WH031,165.0,22,2022-08-17
3539,PROD03981,WH022,158.0,84,2025-12-05
3540,PROD06295,WH048,387.0,91,2025-01-07
3541,PROD17188,WH017,316.0,29,2023-02-11
3542,PROD18527,WH050,364.0,96,2025-09-20
3543,PROD11573,WH039,134.0,38,2023-11-28
3544,PROD02262,WH046,203.0,37,2024-02-28
3545,PROD19388,WH039,489.0,57,2025-06-10
3546,PROD14871,WH050,165.0,48,2024-06-25
3547,PROD14497,WH018,280.0,39,2025-09-29
3548,PROD13954,WH006,253.0,48,2025-11-24
3549,PROD01514,WH018,448.0,48,2024-06-20
3550,PROD17356,WH013,6.0,57,2023-05-15
3551,PROD14667,WH039,313.0,81,2024-06-17
3552,PROD10319,WH041,282.0,92,2023-01-29
3553,PROD04824,WH004,5000.0,86,2025-04-04
3554,PROD14550,WH040,294.0,69,2023-06-20
3555,PROD04899,WH015,410.0,53,2024-06-02
3556,PROD07340,WH016,460.0,50,2023-10-18
3557,PROD10850,WH046,39.0,37,2023-10-21
3558,PROD05880,WH043,275.0,94,2022-09-21
3559,PROD14177,WH043,259.0,80,2025-01-01
