return_id,order_id,return_reason,return_date,refund_amount
1760,82322,Changed Mind,2022-03-20,113217.81
1761,110440,Changed Mind,2024-12-01,45203.37
1762,28019,Wrong Product,2023-09-26,147024.63
1763,161223,Late Delivery,2024-06-11,26455.82
1764,73090,Wrong Product,2023-10-09,43941.67
1765,192087,Quality Issue,2023-05-15,80842.37
1766,173949,Size Issue,2023-07-13,13257.64
1767,89594,Late Delivery,2025-11-29,116905.36
1768,190500,Size Issue,2025-01-22,18164.06
1769,130439,Wrong Product,2022-08-18,65744.73
1770,46174,Late Delivery,2023-08-05,21588.09
1771,105262,Damaged Product,2024-05-03,106272.27
1772,88722,Size Issue,2023-10-23,40390.95
1773,53041,Changed Mind,2025-05-06,96253.47
1774,44474,Changed Mind,2022-09-07,31092.31
1775,104644,Quality Issue,2023-04-08,35013.06
1776,153486,Size Issue,2025-07-14,46635.08
1777,198934,Damaged Product,2023-03-26,132535.51
1778,85274,Defective Item,2025-02-27,52792.97
1779,173274,Size Issue,2023-06-26,67641.72
1780,116096,Size Issue,2023-09-02,100337.37
1781,45074,Size Issue,2023-08-23,83275.55
1782,157710,Wrong Product,2023-05-30,67009.47
1783,44910,Size Issue,2022-08-07,19467.06
1784,139482,Defective Item,2022-07-15,67857.88
1785,166373,Wrong Product,2022-08-14,121188.62
1786,96355,Late Delivery,2023-10-10,104010.18
1787,33571,Damaged Product,2025-05-11,196159.7
1788,143481,Changed Mind,2024-05-30,226586.91
1789,183751,Wrong Product,2022-10-03,8984.17
1790,147922,Quality Issue,2025-02-12,48273.16
1791,63539,,2024-08-31,47217.09
1792,98495,Size Issue,2023-04-20,94828.25
1793,121738,Size Issue,2025-05-25,37998.13
1794,137202,Defective Item,2025-11-10,44636.85
1795,184130,Size Issue,2022-09-22,9645.43
1796,9162,Changed Mind,2023-01-02,15555.35
1797,126029,Size Issue,2024-02-19,20095.71
1798,32974,Late Delivery,2022-10-30,212129.2
1799,170347,Quality Issue,2022-04-19,50091.61
1800,42008,Damaged Product,2022-09-03,242921.67
1801,112214,Wrong Product,2023-06-13,102574.06
1802,100998,Defective Item,2024-12-22,96357.36
1803,33832,Late Delivery,2025-11-06,9793.0
1804,178319,Size Issue,2025-05-09,28027.76
1805,69487,Defective Item,2024-09-21,26836.86
1806,97539,Late Delivery,2023-05-21,16643.28
1807,135733,Changed Mind,2024-07-01,163527.45
1808,119500,Damaged Product,2025-06-08,37411.1
1809,129446,Changed Mind,2026-01-17,31989.9
1810,154409,Late Delivery,2025-07-03,54487.24
1811,92458,Size Issue,2024-05-21,15053.59
1812,42513,Size Issue,2025-12-23,27953.47
1813,186451,Wrong Product,2022-05-23,86953.28
1814,103571,Defective Item,2022-06-19,86877.95
1815,190324,Wrong Product,2025-04-10,8326.21
1816,159807,Defective Item,2023-03-05,72612.11
1817,109057,Changed Mind,2022-05-20,109219.03
1818,162239,Damaged Product,2024-02-27,32873.08
1819,75133,Late Delivery,2024-05-29,5451.89
1820,166226,Changed Mind,2023-12-15,23228.47
1821,148550,Late Delivery,2025-10-23,28742.02
1822,66990,Wrong Product,2023-04-18,46925.92
1823,187000,Damaged Product,2023-03-10,27613.54
1824,85494,Quality Issue,2023-02-21,23792.91
1825,78521,Size Issue,2024-08-04,94959.51
1826,99006,Wrong Product,2025-12-13,181347.56
1827,141378,Defective Item,2024-08-15,78297.44
1828,93868,Wrong Product,2024-03-18,85197.28
1829,70588,Defective Item,2022-05-22,87614.43
1830,58939,,2024-08-03,62859.81
1831,24451,Late Delivery,2025-06-16,89916.97
1832,54172,Late Delivery,2024-01-29,133615.06
1833,82778,Quality Issue,2023-01-13,159054.58
1834,44412,Quality Issue,2025-12-16,14859.11
1835,140037,Size Issue,2025-07-17,11035.08
1836,158143,Late Delivery,2022-11-03,39435.14
1837,143357,Changed Mind,2023-01-20,2988.45
1838,7298,Size Issue,2022-07-10,14469.54
1839,72588,Damaged Product,2022-10-28,3438.66
1840,141711,Damaged Product,2022-08-13,85708.37
1841,15157,Quality Issue,2025-01-23,13198.2
1842,42404,Damaged Product,2024-06-30,120852.33
1843,6055,Changed Mind,2024-10-18,5859.69
1844,16817,Wrong Product,2023-05-03,148093.47
1845,77199,Defective Item,2025-07-03,204704.98
1846,90924,Late Delivery,2025-01-09,59897.46
1847,163851,Changed Mind,2025-03-27,33575.86
1848,135197,Changed Mind,2022-02-28,175746.13
1849,133725,Defective Item,2023-07-09,156374.93
1850,73766,Size Issue,2022-05-05,43001.83
1851,178376,Wrong Product,2022-04-01,53735.0
1852,15885,Changed Mind,2023-05-11,65811.38
1853,187249,Wrong Product,2022-09-30,77782.75
1854,114058,Late Delivery,2024-03-20,34212.79
1855,94126,Quality Issue,2025-10-21,4635.37
1856,50409,Late Delivery,2025-06-04,16699.0
1857,28721,Wrong Product,2024-11-07,23841.41
1858,171879,Late Delivery,2024-09-21,27542.69
1859,39496,Quality Issue,2024-07-02,130384.73
1860,17684,Size Issue,2025-10-27,87921.28
1861,83579,Changed Mind,2024-12-07,48842.85
1862,198734,Defective Item,2024-01-31,56236.97
1863,165581,Changed Mind,2026-01-14,108948.37
1864,153478,Size Issue,2025-02-24,32002.18
1865,29209,Size Issue,2024-01-30,11887.18
1866,9393,Changed Mind,2024-03-13,147571.99
1867,140831,Wrong Product,2025-05-03,13332.05
1868,65353,Defective Item,2024-08-22,19261.29
1869,140063,Defective Item,2024-09-09,50394.09
1870,190404,Damaged Product,2023-11-10,185058.3
1871,86622,Quality Issue,2025-01-31,52819.93
1872,20285,Changed Mind,2024-10-05,144121.54
1873,107847,Wrong Product,2024-01-17,78906.71
1874,41403,Changed Mind,2025-01-31,33949.590000000004
1875,170268,Size Issue,2022-03-16,150595.16
1876,71572,Late Delivery,2025-09-11,19860.23
1877,35995,Size Issue,2025-02-01,15511.66
1878,136376,Changed Mind,2022-06-10,45288.22
1879,166713,Quality Issue,2025-12-01,20080.48
1880,119428,Wrong Product,2023-02-02,20851.49
1881,59745,Wrong Product,2023-04-20,82123.94
1882,106,Changed Mind,2025-08-03,22629.92
1883,39730,Late Delivery,2025-05-01,638.88
1884,139487,Quality Issue,2023-08-14,40278.76
1885,36965,Size Issue,2025-01-31,12541.3
1886,95979,Size Issue,2025-02-15,311563.14
1887,36372,Damaged Product,2022-10-15,38151.8
1888,79876,Quality Issue,2025-08-13,56721.02
1889,186380,Wrong Product,2022-09-18,177630.36
1890,21772,Wrong Product,2022-06-14,41729.67
1891,136674,Defective Item,2025-09-12,20616.83
1892,7699,Changed Mind,2025-05-14,18319.09
1893,70025,Size Issue,2025-11-02,82377.07
1894,171164,Changed Mind,2025-10-27,71587.62
1895,180307,Quality Issue,2023-05-06,5205.13
1896,30190,Damaged Product,2024-03-02,53784.13
1897,166535,Changed Mind,2025-05-25,48214.35
1898,193565,Wrong Product,2023-05-01,45252.8
1899,111138,Quality Issue,2023-04-04,78241.9
1900,112423,Damaged Product,2024-06-25,124232.23
1901,197307,Changed Mind,2025-01-02,45009.69
1902,188671,Quality Issue,2025-11-30,1335.47
1903,131482,Changed Mind,2024-04-02,208799.68
1904,41896,Defective Item,2023-01-10,16036.91
1905,189337,Changed Mind,2025-12-31,9352.12
1906,119827,Damaged Product,2024-05-17,6530.73
1907,94889,Wrong Product,2023-07-06,62866.11
1908,187345,,2025-04-12,24151.9
1909,27861,Defective Item,2023-04-14,114937.42
1910,184525,,2024-06-28,6245.86
1911,155020,Quality Issue,2022-10-23,49715.08
1912,86696,Defective Item,2023-04-01,17963.83
1913,83668,Damaged Product,2024-09-20,108124.24
1914,75764,Changed Mind,2025-02-15,33514.99
1915,61781,Damaged Product,2022-06-07,43932.06
1916,157038,Damaged Product,2025-04-08,14227.6
1917,160032,Changed Mind,2025-04-12,189853.51
1918,67677,Wrong Product,2023-11-17,216697.93
1919,69402,Quality Issue,2025-07-01,117182.33
1920,193361,Quality Issue,2022-07-01,70080.21
1921,127747,Late Delivery,2022-07-14,112166.85
1922,80119,Changed Mind,2023-02-23,49173.75
1923,136405,Size Issue,2024-08-21,30297.53
1924,68962,Quality Issue,2025-10-25,48207.1
1925,78525,Quality Issue,2024-11-01,81611.84
1926,121960,Changed Mind,2024-04-06,22381.98
1927,118788,Late Delivery,2026-01-06,90803.02
1928,109958,Size Issue,2025-09-25,72510.66
1929,38310,Defective Item,2022-07-20,37465.04
1930,3798,Size Issue,2022-03-02,116778.77
1931,171032,Size Issue,2023-05-07,39761.3
1932,66991,Changed Mind,2023-11-21,115679.63
1933,75493,Defective Item,2025-12-02,73120.84
1934,112215,Size Issue,2025-11-04,160089.66
1935,163830,Quality Issue,2024-04-19,50308.07
1936,120855,Damaged Product,2025-09-02,19390.67
1937,45271,Changed Mind,2026-01-18,46855.34
1938,57049,Late Delivery,2023-09-09,24293.57
1939,78814,Changed Mind,2024-02-03,49958.94
1940,34157,Quality Issue,2025-12-03,40740.57
1941,86284,Late Delivery,2025-04-15,10697.36
1942,83331,Damaged Product,2024-05-28,54069.96
1943,101834,Size Issue,2023-08-03,16025.3
1944,139861,Wrong Product,2023-11-17,3328.39
1945,39596,Defective Item,2025-09-14,194186.5
1946,171252,Damaged Product,2022-04-09,88706.04
1947,100687,Changed Mind,2023-11-26,98187.6
1948,133772,Wrong Product,2023-05-08,113416.26
1949,115928,Wrong Product,2024-03-13,11232.33
1950,38094,Wrong Product,2022-10-08,38983.94
1951,123864,Defective Item,2024-08-26,226057.28
1952,98640,Quality Issue,2025-02-24,197459.46
1953,54578,Changed Mind,2023-09-07,76469.71
1954,79013,Damaged Product,2023-06-21,50058.64
1955,72913,Late Delivery,2022-12-13,24677.08
1956,186008,Changed Mind,2024-06-02,90694.1
1957,172295,Defective Item,2025-03-19,47260.91
1958,1576,Wrong Product,2025-06-03,76194.55
1959,144589,Changed Mind,2023-06-01,88423.71
1960,199894,Quality Issue,2022-04-14,238388.79
1961,46889,Damaged Product,2023-03-02,78105.17
1962,118616,,2023-01-22,78615.18
1963,24927,Late Delivery,2022-11-25,58030.89
1964,171859,Defective Item,2023-07-04,194602.87
1965,56186,Quality Issue,2022-12-31,6479.49
1966,57660,Defective Item,2025-01-20,7637.06
1967,41670,Defective Item,2022-07-09,132079.33
1968,72820,Changed Mind,2022-11-18,32694.11
1969,191798,Damaged Product,2024-05-01,197115.68
1970,101282,Size Issue,2023-12-07,191857.75
1971,128806,Size Issue,2024-09-29,4301.82
1972,183708,Late Delivery,2023-11-28,117009.29
1973,128750,Changed Mind,2022-04-24,101043.18
1974,72876,Defective Item,2024-04-19,364.97
1975,154924,Damaged Product,2023-04-14,20921.36
1976,154709,Defective Item,2022-06-27,15397.69
1977,97385,Wrong Product,2024-01-27,30194.1
1978,92560,Wrong Product,2022-07-28,17919.72
1979,162580,Wrong Product,2024-02-13,125827.1
1980,83679,Wrong Product,2022-06-25,4511.12
1981,104567,Wrong Product,2022-10-24,129356.27
1982,168413,Late Delivery,2024-11-09,103410.27
1983,97614,Defective Item,2023-01-16,73425.84
1984,135486,Late Delivery,2022-07-29,975.44
1985,168648,Damaged Product,2022-08-31,25230.94
1986,131592,Size Issue,2022-11-01,57536.17
1987,37717,Defective Item,2023-09-22,125435.41
1988,13014,Damaged Product,2022-12-24,12030.01
1989,169019,Changed Mind,2022-04-19,119038.35
1990,117387,Changed Mind,2025-12-16,1368.73
1991,23751,Wrong Product,2025-02-03,70307.31
1992,149691,Late Delivery,2025-11-23,16883.32
1993,89858,Changed Mind,2022-03-25,89911.43
1994,140448,Defective Item,2023-09-27,163007.07
1995,186199,Changed Mind,2023-12-22,188147.28
1996,190346,Quality Issue,2022-03-17,158737.21
1997,128581,Wrong Product,2022-09-19,166968.09
1998,77794,Size Issue,2025-01-30,113284.15
1999,2153,Size Issue,2023-02-08,51966.79
2000,192682,Wrong Product,2022-06-16,7972.26
2001,77722,Late Delivery,2024-12-28,138282.84
2002,100718,Late Delivery,2025-01-06,68850.12
2003,142316,Wrong Product,2025-11-05,58157.54
2004,128354,Changed Mind,2022-12-28,95341.4
2005,127602,,2024-08-12,53681.8
2006,122850,Size Issue,2024-04-23,132494.16
2007,84049,Defective Item,2025-03-27,33693.37
2008,127202,Wrong Product,2023-03-02,27805.81
2009,77578,,2022-02-12,57966.24
2010,78492,Damaged Product,2022-07-18,86378.39
2011,116427,Wrong Product,2025-12-11,19675.64
2012,180192,Quality Issue,2023-11-27,79575.6
2013,198594,Size Issue,2022-05-08,28341.9
2014,66219,Damaged Product,2022-06-28,6430.89
2015,99140,Wrong Product,2023-11-06,17905.02
2016,188142,Changed Mind,2025-04-29,33670.68
2017,54743,Defective Item,2022-08-21,86030.15
2018,60083,Changed Mind,2025-03-13,48273.32
2019,71,Quality Issue,2024-07-30,13805.32
2020,164270,Damaged Product,2022-02-26,32101.29
2021,57070,Quality Issue,2025-08-07,33326.51
2022,108363,Quality Issue,2022-04-29,130628.85
2023,186514,Late Delivery,2025-05-20,7851.19
2024,160968,Defective Item,2023-11-09,179438.4
2025,196731,Quality Issue,2025-07-01,41737.74
2026,120871,Size Issue,2024-10-10,69867.35
2027,24170,Changed Mind,2024-09-07,19368.48
2028,113898,Wrong Product,2023-10-11,72912.05
2029,133723,Late Delivery,2022-10-09,7083.53
2030,187020,Defective Item,2024-02-10,62502.79
2031,117995,Damaged Product,2025-01-07,173527.67
2032,38405,,2024-10-08,32768.25
2033,164350,Defective Item,2022-07-10,12321.21
2034,44303,Late Delivery,2023-03-05,70390.26
2035,111942,Changed Mind,2025-07-20,12789.31
2036,286,Damaged Product,2025-09-18,0.0
2037,65410,Wrong Product,2025-04-08,189197.27
2038,28845,Late Delivery,2022-07-16,19876.74
2039,185644,Size Issue,2023-05-05,25117.81
2040,174337,Quality Issue,2025-01-04,48583.34
2041,103281,Late Delivery,2025-11-28,151992.16
2042,16248,Quality Issue,2025-03-22,8574.89
2043,66089,Defective Item,2023-09-22,16615.42
2044,57973,Wrong Product,2025-05-07,180993.29
2045,52184,Size Issue,2024-06-28,78699.66
2046,11608,Wrong Product,2024-03-22,33042.14
2047,21380,Damaged Product,2023-04-20,12604.85
2048,198045,Quality Issue,2022-08-31,63482.45
2049,73363,Defective Item,2024-11-30,52262.04
2050,36990,Damaged Product,2023-09-11,80495.4
2051,174164,Wrong Product,2023-02-26,86927.46
2052,70901,Quality Issue,2023-07-09,76781.08
2053,193986,Size Issue,2025-09-14,47934.44
2054,38907,Wrong Product,2022-04-07,40111.83
2055,31840,Wrong Product,2025-05-04,19619.73
2056,109196,Late Delivery,2023-03-01,108176.86
2057,48467,Defective Item,2023-04-26,43429.68
2058,198444,Defective Item,2025-03-10,11566.1
2059,97783,Changed Mind,2023-04-06,108855.25
2060,91506,Size Issue,2025-04-10,12213.14
2061,57516,Changed Mind,2025-08-16,21785.3
2062,131250,Size Issue,2024-02-02,121606.73
2063,1070,Changed Mind,2025-05-13,28395.09
2064,73189,Late Delivery,2025-12-27,247059.42
2065,159917,Changed Mind,2022-05-24,39082.96
2066,115465,Quality Issue,2023-01-25,40142.0
2067,108743,Late Delivery,2022-10-01,5930.37
2068,190022,Damaged Product,2024-12-03,41576.22
2069,103337,Defective Item,2022-12-26,152374.08
2070,45308,Quality Issue,2024-06-15,5291.28
2071,107162,Quality Issue,2024-05-04,61503.02
2072,198049,Damaged Product,2025-03-13,68315.88
2073,101669,Late Delivery,2022-08-11,68647.66
2074,110903,Damaged Product,2023-09-10,46818.47
2075,127071,Quality Issue,2024-07-06,10892.65
2076,145032,Quality Issue,2024-01-19,22740.24
2077,23254,Size Issue,2022-09-29,49729.62
2078,128538,Quality Issue,2025-07-31,70486.36
2079,115524,Quality Issue,2022-02-15,26372.68
2080,117818,Defective Item,2023-11-20,80307.03
2081,8106,Defective Item,2022-10-14,166457.85
2082,159710,Late Delivery,2025-04-09,66035.9
2083,145716,Defective Item,2025-02-09,174065.66
2084,7715,Defective Item,2023-06-29,1344.13
2085,91720,Late Delivery,2024-01-05,154005.72
2086,162765,Changed Mind,2022-12-11,49836.23
2087,191570,Changed Mind,2025-02-03,9865.95
2088,120456,Damaged Product,2022-03-27,40369.42
2089,144952,Changed Mind,2024-11-24,91859.87
2090,169467,Damaged Product,2025-04-08,116744.04
2091,168983,Size Issue,2024-07-20,1538.54
2092,29044,Wrong Product,2025-10-27,68928.65
2093,186031,Quality Issue,2024-05-18,51191.59
2094,51622,Late Delivery,2025-12-08,3205.86
2095,34962,Late Delivery,2024-12-20,40928.02
2096,186845,Damaged Product,2022-02-26,16844.35
2097,162602,Defective Item,2023-05-05,93922.75
2098,47685,Defective Item,2022-06-07,38013.36
2099,107914,Quality Issue,2024-03-28,1598.64
2100,96472,Defective Item,2023-05-03,4102.55
2101,199779,Defective Item,2024-05-05,212661.16
2102,125084,Defective Item,2024-05-13,141614.73
2103,48833,Defective Item,2024-02-28,50696.51
2104,168102,Damaged Product,2023-12-07,56157.49
2105,190311,Defective Item,2025-06-21,100443.78
2106,174630,Wrong Product,2022-03-11,134593.19
2107,66634,Late Delivery,2023-03-28,14075.52
2108,166512,Size Issue,2023-08-04,39285.11
2109,107069,Changed Mind,2022-11-17,120837.0
2110,144810,Quality Issue,2025-12-12,167113.76
2111,34275,Late Delivery,2023-11-30,83230.81
2112,125496,Size Issue,2023-02-09,58416.75
2113,50952,Wrong Product,2023-04-20,64181.51
2114,177150,Damaged Product,2024-09-18,9446.95
2115,178701,Changed Mind,2024-04-17,27121.84
2116,179977,Wrong Product,2023-08-25,65429.84
2117,103776,Changed Mind,2023-08-16,76786.61
2118,184871,Size Issue,2023-08-21,154523.92
2119,193692,Defective Item,2023-03-07,119641.0
2120,37964,Quality Issue,2023-03-29,97146.48
2121,85504,Late Delivery,2023-03-21,193723.94
2122,178116,Defective Item,2023-02-19,10410.11
2123,74106,Late Delivery,2023-03-24,28093.92
2124,38523,Changed Mind,2024-12-15,85385.38
2125,174688,Quality Issue,2024-08-11,20508.94
2126,8278,Changed Mind,2022-11-11,172401.25
2127,89513,Late Delivery,2023-03-11,186461.95
2128,175155,Size Issue,2025-06-23,8048.27
2129,22495,Quality Issue,2024-10-28,72952.16
2130,127695,Late Delivery,2025-04-17,54295.98
2131,172544,Size Issue,2025-07-25,131133.35
2132,36169,Changed Mind,2025-07-16,238561.77
2133,40952,Changed Mind,2025-01-08,204086.2
2134,89212,Late Delivery,2022-08-23,46266.87
2135,15229,Defective Item,2025-02-13,27993.69
2136,9026,Defective Item,2026-01-19,141159.03
2137,5527,Changed Mind,2024-11-13,22877.63
2138,3289,Defective Item,2025-11-30,42901.29
2139,169071,Quality Issue,2025-01-26,30638.31
2140,43731,Changed Mind,2023-11-26,98785.28
2141,147404,Damaged Product,2024-07-15,245235.31
2142,152783,Defective Item,2025-10-30,95971.22
2143,161354,Size Issue,2024-10-04,44520.58
2144,170122,Changed Mind,2023-01-11,11699.44
2145,14994,Changed Mind,2025-05-20,152793.7
2146,22334,Changed Mind,2025-06-21,62649.98
2147,199720,Late Delivery,2024-02-22,22712.91
2148,63398,Damaged Product,2023-12-14,124602.66
2149,50946,Damaged Product,2023-07-03,172844.4
2150,79963,Wrong Product,2022-09-19,89869.52
2151,74204,Wrong Product,2025-09-28,146766.09
2152,114924,Damaged Product,2025-08-22,81098.26
2153,93580,Defective Item,2023-10-22,134082.19
2154,68278,Changed Mind,2024-10-04,176111.48
2155,8949,Late Delivery,2024-12-07,152084.78
2156,148483,Changed Mind,2023-12-04,9430.76
2157,35236,Wrong Product,2025-11-22,94183.85
2158,64449,Defective Item,2023-05-13,209718.45
2159,191828,Size Issue,2022-01-06,1595.03
2160,40456,Size Issue,2025-09-13,61655.19
2161,139258,Late Delivery,2024-05-13,16471.65
2162,118654,Defective Item,2022-07-24,41423.28
2163,142341,Damaged Product,2022-03-28,12448.77
2164,23275,Late Delivery,2024-01-16,69493.04
2165,123789,,2023-08-09,133967.94
2166,88538,Wrong Product,2022-05-16,10170.68
2167,24146,Wrong Product,2025-02-03,13874.28
2168,138192,Changed Mind,2022-12-15,82887.26
